id,user,created_at,text,fav,RT,follower,follows
1323772753304956929,sakai201812,2020-11-03 23:43:13,@jiminosaka 憲法改正について自民党は、その気がない大阪自民により完全に潰されましたね。①大阪自民のデマへの加担、北野氏の住民投票否定の姿勢が全国に知れ渡ったことで、国民投票をすることに理解が得られない②共産党毎日新聞にデマ戦術を確立させてしまった大阪自民の再浮上は不可能。ご愁傷様です。,4,1,238,364
1323771457768321025,YesOsaka2045,2020-11-03 23:38:04,@t_morishima0715 💫毎日新聞の偏向報道とデマチラシで、維新の姿勢並びに、都構想も否定されたわけじゃないと思います。都構想否決を、投票結果にすべきではないと思います。#吉村洋文 #松井一郎 #橋下徹,8,0,344,581
1323768282655019008,zenkaifc,2020-11-03 23:25:27,朝から嘘のデマ情報を流し、さらにそれを否定するというレベルの高い情報戦を展開してしまった。,0,0,455,425
1323762314135310338,porosiri2017,2020-11-03 23:01:44,デマに対しては「真実を明示」して否定しなければ賛同は得られないでしょう。デマを強調して否定すればするほど、本当だからムキになっているのではと疑われることもある。最大の関心事であるコストについて真実を明示し共感を得ると良かった。,0,0,53,291
1323757465138200577,momokuri3jiji,2020-11-03 22:42:28,@JOE37369752 北海道人口1000万人計画デマ。小野寺まさる氏が虎ノ門ニュースで吹聴していましたが、北海道開発局が否定し、小野寺まさる本人もデマであることを認めています。病的な虚言癖ですね。#北海道人口1000万人計画デマ https://t.co/NnxqrUf2xS,11,8,2373,2437
1323750369785081858,ongakuakutagawa,2020-11-03 22:14:16,大阪都構想否決　毎日新聞のデマ？？毎日新聞一面で「市4分割　コスト218億円増　大阪市財政局が試算」と。29日(木)、大阪市財政局長が再び記者会見し、今回の試算は捏造試算と謝罪。毎日新聞は何故、大阪市財政局が否定なのに、責任を取らないのか？説明責任と賠償を！！賠償しきれない悪質デマ！！,0,0,11,34
1323743241724858374,minegisi17,2020-11-03 21:45:57,なんかあっちこっちに工作ばらまかれていました😈出回ったことをデマと否定否定食いつくところ一緒ならそれは真実かもねぇ😈ここでだすと、また、わいてくるから書かないけど。まったく虫みたいにわいてくるんだよね😆天日乾し、明るみに🌞 https://t.co/SVDkLRxDVA,10,1,965,257
1323739799409233920,NAWO88588535,2020-11-03 21:32:16,@KadotaRyusho もうね、何回否定しても認めない。デマ散らかし妖怪達は。,0,0,69,145
1323739234390323200,danchan0111,2020-11-03 21:30:02,維新信者達は「大阪維新が媚中」というのを必死に「デマだ」として否定してきました。２０１８年１２月１４日の大阪府議会で今井豊が大阪中華街構想について大阪府に支援をするように求める質疑を行っています。 https://t.co/8qW7IzqAmo,2,0,3023,3065
1323732852215828481,NetSweetsW,2020-11-03 21:04:40,ブラック経営者が書いたデマ情報を、自ら目にしたものも否定してデマを広めるのは、己が自覚している以上にカス。さっさと逃げろ,0,0,38,4
1323723330319343616,maisonOtsuka3,2020-11-03 20:26:50,ビジネス保守（訂正）ビックリした。知らないことはつっこまなければいいのに。MMR否定→肯定伊藤詩織のケース→不支持（最初からするな）維新と中国→反対派のデマだ,0,0,88,174
1323714523866411008,totohibi,2020-11-03 19:51:50,グンゼの就活の話で女性は採用しないデマ信じられちゃってるじゃん？中で働いている人が否定してるのに…どーするの。,0,0,475,736
1323668969090285570,AbenoMagicalSS,2020-11-03 16:50:49,@nipponkairagi 相手に計算方法を無駄に渡したので削除してきます…理解できないのか、デマを否定することが嫌すぎるのか、分かっててはぐらかし続けてるのか、どこぞの市長と被る部分がありますさぶいぼ,0,0,99,716
1323666558422405120,HalucoJK1,2020-11-03 16:41:14,@kyodo_official 河野大臣に否定されてて草。デマ記事は訂正しましょうね。,4,0,2186,2280
1323665308440162304,117gogo,2020-11-03 16:36:16,【デマの撒き散らし方のコツ２】 f)自分の意見と賛同のものにはレッテルを貼って賛美 g)自分の意見と反対のものにはレッテルを貼って貶す h)基本的に二項対立（部分肯定、部分否定、別の理由での賛否などを理解しない） i)論点・根拠は『自明』なので明確にしない,1,1,549,0
1323661753700425728,Mazikitide,2020-11-03 16:22:09,@goooodthai @nipponkairagi 言うだけだったら誰でもできますからねえ、ソレはデマだ！みたいな感じで否定の根拠は必要でしょう、まあなくても良いですけど根拠論拠としてだいぶ弱くなる気がしますが(´・ω・`;)終盤になってもうだいぶボロが出てますよね僕も基本観戦です😋,6,0,663,2054
1323654311822336001,LEMONMORI,2020-11-03 15:52:34,@kyodo_official @TwitterJP ツイート社様へ。リプ先で共同通信社がデマ、フェイクニュースを流してます。時系列、論理的にありえないし、名前を出された本人も否定してます。普段からこの調子ですので、いい加減一時凍結等ペナルティ願います。 https://t.co/rXieKqPvY5,0,0,710,2634
1323652049318244353,dsc179cm,2020-11-03 15:43:35,10人説自体を否定してるわけではなく本当にそうなる可能性もあるから今回のことがデマだったからって落ち込む必要はなくて、ただ公式が何か言うまで待ちましょうねということです。,265,4,19080,151
1323651749035474944,623kure,2020-11-03 15:42:23,トランプはデマと中傷、分断、差別の政策でした。北朝鮮の核兵器は止められず、安部、菅政権もトランプと同じ独裁体質でしょ。民主主義の否定であり評価できる訳がない。 https://t.co/8D30B2jaiB,0,0,144,234
1323649733169016833,cinta_shanti,2020-11-03 15:34:23,「PCRが死骸まで検出する」って件、結構それなりな立場で認められる人まで言い出してる😟絶対おかしい！って思ってたけど、うまく反論できなくてずーっとモヤモヤしてたの...。川上先生にキッパリ否定してもらってスカッとした！！やっぱり官製デマだよ！ https://t.co/3TwKR1tQjX,14,7,626,869
1323647340805189632,TR_727,2020-11-03 15:24:52,@kazukazu881 @Nou_YunYun その2005年キャンペーンで自民党*がwebアンケして「実例を調査・分析し〜過激な性教育、家族の否定教育が行われている〜」などとデマ製造したのを繰り返すとか勘弁…※ 『過激な性教育・ジェンダーフリー教育実態調査プロジェクトチーム』座長：安倍晋三、委員長：山谷えり子https://t.co/UUchl0laYD,24,21,1104,391
1323647152669683712,aomurasaki_ll,2020-11-03 15:24:08,根拠なく「デマ、デマ」と言った人や密約を結んだ人が「ノーサイド」と仰るのは、それは違うと否定させて頂きます。 https://t.co/LMGf2mjQCf,131,61,3647,62
1323639657079349249,l5FASy2iMafI38W,2020-11-03 14:54:20,@yaguchiyasuyuki @Ladybug98707471 拉致問題をデマだと言い張りブルーリボンを否定する有田芳生💢 https://t.co/I4vIBGKZf7,4,1,364,553
1323638279372070912,bonaslot,2020-11-03 14:48:52,分かりました、であれば貴殿がお持ちの数値または貴殿が算出した数値をご提供頂いた上で『デマに相当する』をご証明頂きたいのですよ。否定するには論拠お持ちですよね？ https://t.co/qzx6yYY7Ub,2,0,89,8
1323628743168991233,Tuna_wild_DX,2020-11-03 14:10:58,@Johnny1964S @hallelujah1717 @syin_jp 今回の住民投票に関してはこんな事ばっかりやってたから自演の可能性は否定できないんですけど、なおさらデマもこんな三文芝居も許してしまう自民党が許せない気持ちでいっぱいなんです。利用されることを許しているなら、これからも足元をすくわれる可能性が高いし。,3,1,309,366
1323621803797872641,akicya0108,2020-11-03 13:43:24,@nipponkairagi 行政ｻｰﾋﾞｽは落ちない！→じゃあ政令市扱いで4分割してみるね！→想定済みは引くね！→政令市扱いだから厳密には違うけど、ｻｰﾋﾞｽ落とさないなら218億のｺｽﾄ差でるかな？1つの参考にしてね💞→デマだ‼️だったような😑もとﾂｲの黒ちゃん、行政が制度変更で試算する事すら否定しとるww,18,3,685,881
