id,user,created_at,text,fav,RT,follower,follows
1326312414011219969,ndgbzb1,2020-11-10 23:54:55,昨日の会見でバイデン氏が不正疑惑の検証に否定的な発言をし、トランプ氏を恥ずかしいと称したのが気になる。明らかに状況が変わってるのに。,0,0,13,17
1326306400515969024,lilyyarn_TU,2020-11-10 23:31:02,山Pがジャニーズを退所！ネットだけに拡散されたインチキお持ち帰り疑惑から事務所は守ってくれなかった。本人は「何もしてません」と否定してたのに…。何故に山Pだけ活動自粛？この３ヶ月、山Pのドラマ、LIVEを見まくってすっかり虜になった私。自粛期間中、海外からオファー、退所を決断。 https://t.co/fT1M4rvOGn,1,0,205,153
1326305707415592962,sPEr54fuQYqCh3A,2020-11-10 23:28:16,民主党員からすると疑惑を即否定せずに指摘を否定もしない民主党は信じられない。トランプ氏の裁判で白黒付けようという提案はアメリカ的には正義を示そうという姿。日本の偏向報道のような悪あがきではない。裁判は正義だから。だから民主党員がトランプ支持のデモを行ったりもする。,0,0,177,339
1326302918090256384,NAMUH12379753,2020-11-10 23:17:11,@komatinohu (例年なら所謂陰謀論で終わる民主共和の疑惑がそのまま拡大されていっているのです…。それに加えてバイデンおじいちゃんが体力が無いのか疑惑を明確に否定し死ぬまで法廷で戦うって意思を見せないので、さらにそれが加速しているって感じですね…。),1,0,17,21
1326299989832691712,kharaguchi,2020-11-10 23:05:33,「軍事研究否定なら、行政機関から外れるべき」　自民・下村博文氏、学術会議巡り - 毎日新聞「約束したヤミ献金疑惑の説明」果たせないなら、国権の最高機関から外れるべき。 https://t.co/Cn3SMaVh5g,1625,631,261556,3550
1326299218764423169,koto_no_ha_hira,2020-11-10 23:02:29,文アル公式が個人クリエイターから盗用したのは解釈を180度ねじ曲げてでも許容出来るのに、文劇がファンの翻訳文の盗用疑惑があがった途端に非難をするのってどうなん？同じ盗用でもここまで対応が違うとお気持ち判定って言われても否定出来ないだろ…,0,0,437,590
1326287585929359361,umizaki,2020-11-10 22:16:16,トランプ大統領が投票に不正があったって言ってるのに対して報道で「明確な証拠が示されてない」って否定してるの正直おもろい。証拠なしなのに「疑惑が深まった」って散々言ってた口でよく言うわぁ…,1,1,449,445
1326285126288896000,shalom_chesed,2020-11-10 22:06:29,これはホンネだと思う。しかし、#学問の自由 を保障する憲法違反、日本学術会議法違反。あ、そうそう、疑惑の説明はまだ聞いていない。#日本学術会議への人事介入に抗議する 「軍事研究否定なら、行政機関から外れるべき」　自民・下村博文氏、学術会議巡り - 毎日新聞 https://t.co/Yu4e3qsluP,0,0,481,1033
1326274383891947521,Poyasimi_Night,2020-11-10 21:23:48,@worldconquestGG あ、キモりん心経だ！大物有名配信者機茂厘王発情才斗女装自棒至極至極恵牛乳放出動画余羽根野柄血那魔法投稿視聴者発覚後削除視聴者質問無視疑惑否定真実隠蔽,1,0,395,478
1326263088140541952,riansanchan,2020-11-10 20:38:55,私の方の元カレに関しては一応まだ既婚者疑惑だけどな。ほぼ黒だろ。本人は違うって否定してましたけど合点がいくのが多すぎてやばいんだよ。年齢、職業と三年も偽られてきましたし？？正直もう何も信じられないよなぁ。,0,0,29,101
1326247814389661696,mokabell1952,2020-11-10 19:38:14,台湾の方が親切に色々な不正をまとめてアップロードしてくれているこれだけの重大疑惑があるのにメディアは本来の使命を忘れそれを共謀して隠しにかかっていたとは民主主義を否定したといっても良いこれでtrump再選に向け大きく前進大手メディアは更に信頼を失うhttps://t.co/wBvUiXyEzQ,0,0,526,827
1326241501559443456,Sachi_ririkyo16,2020-11-10 19:13:09,・米大統領選挙始まる・色々不審な点が各国のネットで噂になる・公式発表前にメディアが当確出す・米メディアが不正を否定する・不正疑惑が再噴出・再集計・いくつかの州で結果が変わる←イマココ,5,0,77,73
